Saturday,3:20 PM,455,Junior Contemporary Small Group,Walking & Falling,Elite Dance of Tulsa
Saturday,3:23 PM,456,Junior Contemporary Small Group,Slow Me Down,Premier Dance
Saturday,3:26 PM,457,Senior Specialty Small Group,Like Jennie,Premier Dance
Saturday,3:29 PM,458,Senior Tap Small Group,Fishin in the Dark,High Pointe Performing Arts Studio
Saturday,3:31 PM,459,Teen Jazz Large Group,Ya Ya,Radiant Dance Studio
Saturday,3:35 PM,460,Junior Contemporary Small Group,Tred Softly,Elite Dance of Tulsa
Saturday,3:38 PM,461,Teen Jazz Small Group,Cliq,Elite Dance of Tulsa
Saturday,3:40 PM,462,Junior Open Small Group,I Don't Remember,Premier Dance
Saturday,3:43 PM,463,Teen Jazz Large Group,Right About Now,Premier Dance
Saturday,3:46 PM,464,Junior Contemporary Small Group,You Look So Blue,Radiant Dance Studio
Saturday,3:49 PM,465,Teen Contemporary Small Group,Hello,High Pointe Performing Arts Studio
Saturday,3:52 PM,466,Senior Jazz Small Group,Candy Man,Premier Dance
Saturday,3:55 PM,467,Teen Contemporary Small Group,One Beautiful Evening,Radiant Dance Studio
Saturday,3:58 PM,468,Teen Broadway Large Group,Moulin Rouge,Premier Dance
Saturday,4:01 PM,469,Junior Contemporary Small Group,Stay Alive,Elite Dance of Tulsa
Saturday,4:04 PM,470,Teen Jazz Large Group,Mama Knows Best,Premier Dance
Saturday,4:06 PM,471,Junior Jazz Small Group,Outta My Hair,Premier Dance
Saturday,4:09 PM,472,Junior Jazz Small Group,Take It,Premier Dance
Saturday,4:12 PM,473,Teen Jazz Line,What Else is There,High Pointe Performing Arts Studio
Saturday,4:15 PM,474,Teen Open Large Group,Oh Yeah,Premier Dance
Saturday,4:18 PM,475,Teen Contemporary Small Group,I'd Rather Go Blind,Premier Dance
Saturday,4:21 PM,476,Teen Jazz Small Group,Eye of the Storm,Radiant Dance Studio
Saturday,4:23 PM,477,Teen Jazz Small Group,Run Boy,Radiant Dance Studio
Saturday,4:26 PM,478,Junior Jazz Small Group,Low Rider,Elite Dance of Tulsa
Saturday,4:29 PM,479,Junior Jazz Small Group,Teach Me How to Shimmy,Premier Dance
Saturday,4:32 PM,480,Junior Jazz Small Group,You Ain't No Celebrity,Premier Dance
Saturday,4:34 PM,481,Junior Contemporary Small Group,The Journey,Premier Dance
Saturday,4:37 PM,482,Teen Jazz Small Group,Let's Groove,High Pointe Performing Arts Studio
Saturday,4:40 PM,483,Teen Contemporary Small Group,Stop In Nevada,Premier Dance
Saturday,4:43 PM,484,Teen Jazz Small Group,Gossip,Premier Dance
Saturday,4:46 PM,485,Teen Contemporary Small Group,Disease,Elite Dance of Tulsa
Saturday,4:49 PM,486,Teen Jazz Small Group,Pulse,High Pointe Performing Arts Studio
Saturday,4:51 PM,487,Junior Jazz Small Group,It Girl,Elite Dance of Tulsa
Saturday,4:54 PM,488,Teen Open Large Group,Andy Griffith,Premier Dance
Saturday,4:56 PM,489,Teen Contemporary Small Group,Teach You How to Love Me,High Pointe Performing Arts Studio
Saturday,4:59 PM,490,Junior Jazz Small Group,Attitude,Radiant Dance Studio
Saturday,5:02 PM,491,Junior Jazz Small Group,Watch This,Premier Dance
Saturday,5:04 PM,492,Junior Jazz Small Group,One Night Only,High Pointe Performing Arts Studio
Saturday,5:07 PM,493,Teen Contemporary Small Group,By My Side,Elite Dance of Tulsa
Saturday,5:10 PM,494,Teen Contemporary Small Group,Muddy Water,High Pointe Performing Arts Studio
Saturday,5:13 PM,495,Junior Contemporary Small Group,Winter Song,High Pointe Performing Arts Studio
Saturday,5:15 PM,496,Junior Contemporary Small Group,Say A Little Prayer,Elite Dance of Tulsa
Saturday,5:18 PM,497,Junior Open Small Group,Sometimes I Sit and Think,DV8 Dance Complex - DV8 The Company
Saturday,5:21 PM,498,Senior Broadway Large Group,Steam Heat,DANCE est Joie
Saturday,5:24 PM,499,Junior Open Small Group,Frozen Heart,Premier Dance
Saturday,5:27 PM,500,Teen Contemporary Small Group,The Hearse,Elite Dance of Tulsa
Saturday,5:30 PM,501,Teen Contemporary Small Group,Which Witch,DV8 Dance Complex - DV8 The Company
Saturday,5:33 PM,502,Teen Jazz Small Group,Deva Ju,High Pointe Performing Arts Studio
Saturday,5:36 PM,503,Junior Open Small Group,The Figures Unknown,High Pointe Performing Arts Studio
Saturday,5:38 PM,504,Junior Contemporary Small Group,Soul Cage,Elite Dance of Tulsa
Saturday,5:41 PM,505,Junior Jazz Small Group,7 Rings,DV8 Dance Complex - DV8 The Company
Saturday,5:44 PM,506,Teen Jazz Small Group,Rainy Day Dream Away,DANCE est Joie
Saturday,5:47 PM,507,Senior Jazz Small Group,Rumour Has It,DANCE est Joie
Saturday,5:50 PM,508,Teen Jazz Small Group,Bam Bam,Elite Dance of Tulsa
Saturday,5:53 PM,509,Teen Jazz Small Group,Money Money Money,K & Co. Dance Studio
Saturday,5:56 PM,510,Junior Jazz Small Group,Eyes on the Back of My Head,High Pointe Performing Arts Studio
Saturday,5:59 PM,511,Junior Jazz Small Group,Yeah Yeah Yeah,K & Co. Dance Studio
Saturday,6:02 PM,512,Teen Open Large Group,Don't Tread On Me,River Valley Classical Ballet And Acrobatics
Saturday,6:06 PM,513,Junior Jazz Small Group,Feel So Good,High Pointe Performing Arts Studio
Saturday,6:30 PM,514,Teen Jazz Line,Purple Hat,Premier Dance
Saturday,6:33 PM,515,Teen Contemporary Large Group,Change is Everything,Premier Dance
Saturday,6:35 PM,516,Teen Hip Hop Line,Party,High Pointe Performing Arts Studio
Saturday,6:38 PM,517,Teen Jazz Large Group,BITM,Elite Dance of Tulsa
Saturday,6:42 PM,518,Teen Jazz Line,Selfish,Radiant Dance Studio
Saturday,6:46 PM,519,Teen Hip Hop Line,JT,DV8 Dance Complex - DV8 The Company
Saturday,6:50 PM,520,Junior Lyrical Small Group,Amen,High Pointe Performing Arts Studio
Saturday,6:52 PM,521,Teen Tap Small Group,I Feel Like Dancing,Premier Dance
Saturday,6:55 PM,522,Junior Broadway Small Group,Jail House Rock,Premier Dance
Saturday,6:58 PM,523,Teen Broadway Small Group,Loathing,Premier Dance
Saturday,7:01 PM,524,Teen Hip Hop Large Group,We Will Never Know,Elite Dance of Tulsa
Saturday,7:05 PM,525,Teen Lyrical Small Group,Clean,High Pointe Performing Arts Studio
Saturday,7:07 PM,526,Senior Lyrical Small Group,Hopelessly Devoted,Radiant Dance Studio
Saturday,7:10 PM,527,Teen Open Small Group,Dang,Premier Dance
Saturday,7:13 PM,528,Junior Tap Small Group,Livin in New York City,High Pointe Performing Arts Studio
Saturday,7:16 PM,529,Teen Lyrical Small Group,Sunday Kind of Love,Premier Dance
Saturday,7:19 PM,530,Teen Lyrical Large Group,Warrior,Premier Dance
Saturday,7:22 PM,531,Junior Hip Hop Small Group,Schoolin Life,Premier Dance
Saturday,7:26 PM,532,Teen Contemporary Small Group,Even If It's A Lie,Elite Dance of Tulsa
Saturday,7:29 PM,533,Teen Lyrical Large Group,Run,High Pointe Performing Arts Studio
Saturday,7:32 PM,534,Senior Contemporary Small Group,What Remains,Radiant Dance Studio
Saturday,7:35 PM,535,Teen Contemporary Large Group,She Gets The Flowers,DV8 Dance Complex - DV8 The Company
Saturday,7:38 PM,536,Junior Lyrical Small Group,Ocean,High Pointe Performing Arts Studio
Saturday,7:41 PM,537,Senior Open Small Group,The Chain,Premier Dance
Saturday,7:44 PM,538,Teen Broadway Small Group,Call Me Back,Premier Dance
Saturday,7:46 PM,539,Teen Lyrical Small Group,See You Again,Premier Dance
Saturday,7:49 PM,540,Senior Open Small Group,Wide Awake,Elite Dance of Tulsa
Saturday,7:52 PM,541,Teen Open Small Group,Twisting and Untangling,High Pointe Performing Arts Studio
Saturday,7:56 PM,542,Senior Hip Hop Large Group,Banji,Radiant Dance Studio
Saturday,7:58 PM,543,Junior Lyrical Small Group,Thursday,Premier Dance
Saturday,8:02 PM,544,Teen Open Small Group,4 Passengers,DV8 Dance Complex - DV8 The Company
Saturday,8:05 PM,545,Teen Lyrical Large Group,Water From the Moon,Premier Dance
Saturday,8:08 PM,546,Junior Tap Small Group,Fireflies,High Pointe Performing Arts Studio
Saturday,8:11 PM,547,Junior Broadway Small Group,Money,DV8 Dance Complex - DV8 The Company
Saturday,8:15 PM,548,Senior Contemporary Small Group,I Am The Host,Elite Dance of Tulsa
Saturday,8:18 PM,549,Junior Lyrical Small Group,Red Ribbon,Premier Dance
Saturday,8:21 PM,550,Senior Contemporary Small Group,Domino Effect,Radiant Dance Studio
Saturday,8:24 PM,551,Teen Lyrical Small Group,I Surrender,High Pointe Performing Arts Studio
Saturday,8:28 PM,552,Junior Lyrical Small Group,Heaven,Premier Dance
Saturday,8:31 PM,553,Teen Open Line,Up All Night,Premier Dance
Saturday,8:34 PM,554,Junior Lyrical Small Group,Woodland,High Pointe Performing Arts Studio
Saturday,8:36 PM,555,Junior Tap Small Group,Never Get Used to This,High Pointe Performing Arts Studio
Saturday,8:39 PM,556,Senior Contemporary Small Group,Release,Elite Dance of Tulsa
Saturday,8:42 PM,557,Teen Lyrical Small Group,If You Wanted To You Would,Radiant Dance Studio
Saturday,8:46 PM,558,Teen Broadway Small Group,All That Jazz,DV8 Dance Complex - DV8 The Company
Saturday,8:50 PM,559,Junior Broadway Small Group,She's In Love,Premier Dance
Saturday,8:53 PM,560,Teen Lyrical Small Group,Iris,Elite Dance of Tulsa
Saturday,8:56 PM,561,Teen Contemporary Large Group,Ballad Of A Thin Man,Premier Dance
Saturday,8:59 PM,562,Teen Hip Hop Large Group,Like Jennie,Radiant Dance Studio
Saturday,9:02 PM,563,Teen Broadway Small Group,Last Dance,DANCE est Joie
Saturday,9:05 PM,564,Senior Contemporary Small Group,Bloodbag,Premier Dance
Saturday,9:08 PM,565,Senior Contemporary Small Group,Bloodbag,High Pointe Performing Arts Studio
Saturday,9:10 PM,566,Junior Lyrical Small Group,Remember Me,DV8 Dance Complex - DV8 The Company
Saturday,9:13 PM,567,Junior Lyrical Small Group,Two Steps Away,Premier Dance
Saturday,9:16 PM,568,Junior Lyrical Small Group,Islands,DANCE est Joie
Saturday,9:19 PM,569,Teen Hip Hop Small Group,Boots,Premier Dance
Saturday,9:22 PM,570,Senior Open Small Group,Bad Thing,DANCE est Joie
Saturday,9:25 PM,571,Senior Contemporary Small Group,Gold Dust Woman,DANCE est Joie
Saturday,9:29 PM,572,Teen Contemporary Large Group,Jolene,Radiant Dance Studio
Saturday,9:31 PM,573,Junior Broadway Small Group,Bad Romance,Radiant Dance Studio
Saturday,9:34 PM,574,Junior Broadway Small Group,Puttin on the Ritz,K & Co. Dance Studio
Saturday,9:37 PM,575,Junior Lyrical Small Group,For Good,River Valley Classical Ballet And Acrobatics
Saturday,9:40 PM,576,Teen Open Small Group,Because You Loved Me,DANCE est Joie
Saturday,9:43 PM,577,Junior Hip Hop Small Group,Fight Night,Elite Dance of Tulsa
Saturday,9:46 PM,578,Senior Lyrical Small Group,Dancing,DANCE est Joie
Saturday,9:49 PM,579,Teen Lyrical Large Group,I Just Died In Your Arms,DANCE est Joie
Saturday,9:52 PM,580,Junior Hip Hop Small Group,Telephone,Elite Dance of Tulsa
Sunday,7:00 AM,581,RevKids Ballet Solo,Rainbow Connection,Premier Dance
Sunday,7:02 AM,582,RevKids Jazz Solo,Took the Night,Premier Dance
Sunday,7:05 AM,583,RevKids Jazz Solo,Born This Way,Premier Dance
Sunday,7:07 AM,584,RevKids Broadway Solo,Dimples,Premier Dance
Sunday,7:09 AM,585,Mini Jazz Duo/Trio,Girls Just Want To Have Fun,Premier Dance
Sunday,7:11 AM,586,Mini Jazz Duo/Trio,Girls Night Out,Premier Dance
Sunday,7:14 AM,586A,RevKids Lyrical Solo,Fly Me to the Moon,Premier Dance
Sunday,7:16 AM,587,RevKids Jazz Solo,Soda Pop,Premier Dance
Sunday,7:18 AM,588,RevKids Lyrical Solo,Somewhere Out There,Premier Dance
Sunday,7:21 AM,589,Mini Jazz Duo/Trio,The Land of Oz,High Pointe Performing Arts Studio
Sunday,7:23 AM,590,Mini Jazz Duo/Trio,No Boys Allowed,High Pointe Performing Arts Studio
Sunday,7:26 AM,591,RevKids Specialty Duo/Trio,The Mouse House,Premier Dance
Sunday,7:28 AM,592,RevKids Open Solo,Yellow Polka Dot Bikini,Premier Dance
Sunday,7:30 AM,593,Mini Jazz Duo/Trio,Jet Setter,High Pointe Performing Arts Studio
Sunday,7:32 AM,594,Mini Jazz Duo/Trio,I'm A Showstopper,Elite Dance of Tulsa
Sunday,7:35 AM,595,Mini Jazz Duo/Trio,I Hate Boys,Elite Dance of Tulsa
Sunday,7:37 AM,596,Mini Contemporary Duo/Trio,Turn to Stone,High Pointe Performing Arts Studio
Sunday,7:40 AM,597,Mini Contemporary Duo/Trio,Rescue,Elite Dance of Tulsa
Sunday,7:42 AM,598,RevKids Jazz Duo/Trio,We Feel Cute,Premier Dance
Sunday,7:45 AM,599,Mini Broadway Duo/Trio,Easy Street,DANCE est Joie
Sunday,7:47 AM,600,Mini Jazz Duo/Trio,Hung Up,High Pointe Performing Arts Studio
